student_id	year	college	major
5487	2021	Grace Hopper College	Undeclared
5488	2020	Pierson College	Political Science
5489	2020	Pierson College	Political Science
5490	2020	Branford College	Economics
5491	2021	Saybrook College	Undeclared
5492	2019	Berkeley College	Ecology & Evolutionary Biology
5493	2021	Trumbull College	Computer Science
5494	2019	Ezra Stiles College	Molecular Biophysics & Biochem
5495	2022	Jonathan Edwards College	Undeclared
5496	2021	Morse College	Sociology
5497	2022	Silliman College	Undeclared
5498	2021	Branford College	Undeclared
5499	2021	Saybrook College	Computer Science & Mathematics
5500	2022	Morse College	Undeclared
5501	2019	Morse College	Political Science
5502	2019	Timothy Dwight College	Political Science
5503	2020	Berkeley College	History
5504	2020	Berkeley College	Ecology & Evolutionary Biology
5505	2019	Morse College	History
5506	2020	Berkeley College	Applied Mathematics
5507	2019	Branford College	Economics
5508	2021	Branford College	Economics
5509	2019	Davenport College	Economics
5510	2019	Ezra Stiles College	Political Science
5511	2020	Berkeley College	Architecture
5512	2021	Jonathan Edwards College	Undeclared
5513	2022	Benjamin Franklin College	Undeclared
5514	2021	Grace Hopper College	Undeclared
5515	2020	Berkeley College	Political Science
5516	2021	Trumbull College	Computer Science & Mathematics
5517	2022	Trumbull College	Computer Science
5518	2021	Silliman College	History
5519	2021	Timothy Dwight College	Undeclared
5520	2019	Benjamin Franklin College	Humanities
5521	2020	Morse College	Molecular,Cellular,Dev Biology
5522	2021	Pierson College	Undeclared
5523	2020	Ezra Stiles College	Psychology
5524	2021	Benjamin Franklin College	Undeclared
5525	2019	Davenport College	History of Art
5526	2019	Davenport College	History
5527	2021	Benjamin Franklin College	Undeclared
5528	2022	Morse College	Undeclared
5529	2019	Jonathan Edwards College	History of Art
5530	2019	Pierson College	History
5531	2019	Jonathan Edwards College	History
5532	2021	Davenport College	Elec.Engineering/Computer Sci
5533	2022	Benjamin Franklin College	Undeclared
5534	2020	Saybrook College	Political Science
5535	2021	Branford College	Film and Media Studies
5536	2021	Davenport College	Undeclared
5537	2019	Jonathan Edwards College	Cognitive Science
5538	2019	Morse College	Humanities
5539	2021	Timothy Dwight College	Undeclared
5540	2020	Morse College	Mathematics
5541	2020	Pierson College	Computer Science
5542	2019	Timothy Dwight College	Molecular Biophysics & Biochem
5543	2020	Silliman College	English
5544	2019	Ezra Stiles College	Computer Science
5545	2022	Saybrook College	Undeclared
5546	2020	Pierson College	Computer Science
5547	2019	Benjamin Franklin College	Economics
5548	2021	Silliman College	Undeclared
5549	2021	Silliman College	Computer Science & Psychology
5550	2022	Silliman College	Theater Studies
5551	2021	Pauli Murray College	Undeclared
5552	2021	Pierson College	Molecular,Cellular,Dev Biology
5553	2021	Ezra Stiles College	Chemical Engineering
5554	2021	Pierson College	History
5555	2019	Pauli Murray College	Computer Science
5556	2021	Saybrook College	African American Studies
5557	2021	Jonathan Edwards College	Undeclared
5558	2022	Grace Hopper College	Undeclared
5559	2020	Pierson College	Political Science
5560	2022	Pierson College	Undeclared
5561	2019	Davenport College	Political Science
5562	2020	Branford College	Political Science
5563	2019	Berkeley College	Molecular,Cellular,Dev Biology
5564	2021	Grace Hopper College	History
5565	2021	Saybrook College	Undeclared
5566	2021	Trumbull College	Molecular,Cellular,Dev Biology
5567	2022	Branford College	Undeclared
5568	2021	Trumbull College	Undeclared
5569	2019	Benjamin Franklin College	Music
5570	2020	Silliman College	Ecology & Evolutionary Biology
5571	2020	Saybrook College	Astrophysics
5572	2019	Grace Hopper College	Computer Science
5573	2022	Saybrook College	Undeclared
5574	2021	Timothy Dwight College	Undeclared
5575	2021	Benjamin Franklin College	Undeclared
5576	2020	Jonathan Edwards College	Environmental Studies
5577	2019	Trumbull College	Humanities
5578	2021	Grace Hopper College	Undeclared
5579	2021	Silliman College	Computer Science
5580	2022	Saybrook College	Undeclared
5581	2022	Benjamin Franklin College	Undeclared
5582	2022	Branford College	Undeclared
5583	2019	Grace Hopper College	Political Science
5584	2019	Berkeley College	Environmental Engineering
5585	2019	Pierson College	Molecular,Cellular,Dev Biology
5586	2022	Jonathan Edwards College	Undeclared
5587	2019	Saybrook College	Chemistry
5588	2020	Berkeley College	Molecular,Cellular,Dev Biology
5589	None	Berkeley College	Undeclared
5590	2022	Benjamin Franklin College	Undeclared
5591	2020	Grace Hopper College	Mathematics
5592	2022	Timothy Dwight College	Undeclared
5593	2019	Pierson College	Cognitive Science
5594	2019	Morse College	Global Affairs
5595	2020	Pierson College	Philosophy
5596	2019	Branford College	Biomedical Engineering
5597	2020	Jonathan Edwards College	Psychology
5598	2021	Berkeley College	Undeclared
5599	2022	Silliman College	Undeclared
5600	2021	Pauli Murray College	Ecology & Evolutionary Biology
5601	2019	Jonathan Edwards College	Economics
5602	2020	Branford College	Humanities
5603	2022	Pauli Murray College	Undeclared
5604	2021	Pierson College	Undeclared
5605	2019	Berkeley College	Ecology & Evolutionary Biology
5606	2022	Morse College	Undeclared
5607	2021	Pierson College	Computer Science
5608	2019	Jonathan Edwards College	Molecular Biophysics & Biochem
5609	2020	Pauli Murray College	Global Affairs
5610	2020	Timothy Dwight College	Molecular,Cellular,Dev Biology
5611	2019	Branford College	American Studies
5612	2022	Ezra Stiles College	Undeclared
5613	2021	Silliman College	Biomedical Engineering
5614	2020	Pierson College	History Science, Medicine & PH
5615	2019	Ezra Stiles College	Molecular,Cellular,Dev Biology
5616	2019	Jonathan Edwards College	Molecular,Cellular,DevBio(Int)
5617	2020	Davenport College	Global Affairs
5618	2022	Ezra Stiles College	Undeclared
5619	2022	Saybrook College	Undeclared
5620	2021	Branford College	Ethnicity, Race & Migration
5621	2020	Trumbull College	Global Affairs
5622	2022	Ezra Stiles College	Undeclared
5623	2020	Branford College	Sociology
5624	2022	Saybrook College	Undeclared
5625	2019	Morse College	Philosophy
5626	2021	Timothy Dwight College	Undeclared
5627	2022	Ezra Stiles College	Undeclared
5628	2022	Trumbull College	Undeclared
5629	2020	Morse College	Ethics,Politics & Economics
5630	2019	Branford College	Molecular Biophysics & Biochem
5631	2020	Saybrook College	Computing and the Arts
5632	2020	Ezra Stiles College	Sociology (Int.)
5633	2022	Pauli Murray College	Undeclared
5634	2021	Morse College	History
5635	2019	Saybrook College	Economics
5636	2021	Branford College	Undeclared
5637	2021	Grace Hopper College	Political Science
5638	2021	Davenport College	Undeclared
5639	2020	Berkeley College	Political Science
5640	2020	Ezra Stiles College	Ethnicity, Race & Migration
5641	2021	Pauli Murray College	English
5642	2022	Benjamin Franklin College	Undeclared
5643	2020	Davenport College	Psychology
5644	2021	Morse College	Undeclared
5645	2022	Timothy Dwight College	Undeclared
5646	2020	Berkeley College	Ethnicity, Race & Migration
5647	2020	Davenport College	Chemistry (Int.)
5648	2021	Pierson College	Undeclared
5649	2020	Benjamin Franklin College	Astrophysics
5650	2020	Ezra Stiles College	African American Studies
5651	2019	Davenport College	Humanities
5652	2022	Davenport College	Undeclared
5653	2019	Saybrook College	Chemical Engineering
5654	2019	Morse College	Global Affairs
5655	2022	Morse College	Classics
5656	2020	Berkeley College	Sociology
5657	2022	Benjamin Franklin College	Undeclared
5658	2021	Morse College	Undeclared
5659	2020	Benjamin Franklin College	Architecture
5660	2020	Silliman College	Neuroscience
5661	2019	Morse College	Chemical Engineering
5662	2021	Pauli Murray College	Mechanical Engineering
5663	2020	Pierson College	Religious Studies
5664	2022	Silliman College	Undeclared
5665	2022	Benjamin Franklin College	Undeclared
5666	2020	Pauli Murray College	Ethics,Politics & Economics
5667	2020	Pierson College	History
5668	2022	Silliman College	Undeclared
5669	2021	Branford College	Undeclared
5670	2020	Branford College	Mathematics
5671	2022	Pauli Murray College	Undeclared
5672	2022	Davenport College	Undeclared
5673	2019	Silliman College	Physics (Int.)
5674	2022	Berkeley College	Undeclared
5675	2020	Timothy Dwight College	Molecular Biophysics & Biochem
5676	2019	Berkeley College	American Studies
5677	2022	Ezra Stiles College	Undeclared
5678	2019	Branford College	Ethics,Politics & Economics
5679	2020	Davenport College	Psychology
5680	2019	Ezra Stiles College	Computer Science
5681	2021	Davenport College	Undeclared
5682	2022	Ezra Stiles College	Undeclared
5683	2021	Morse College	Humanities
5684	2022	Grace Hopper College	Undeclared
5685	2020	Jonathan Edwards College	Psychology
5686	2019	Saybrook College	East Asian Languages & Lits
5687	2020	Saybrook College	Engineering Science-Mechanical
5688	2021	Saybrook College	Undeclared
5689	2022	Jonathan Edwards College	Undeclared
5690	2020	Jonathan Edwards College	Biomedical Engineering
5691	2019	Trumbull College	Ecology & Evolutionary Biology
5692	2020	Saybrook College	Economics
5693	2020	Jonathan Edwards College	Economics
5694	2022	Pierson College	Undeclared
5695	2022	Pauli Murray College	Undeclared
5696	2022	Pauli Murray College	Undeclared
5697	2022	Grace Hopper College	Undeclared
5698	2019	Ezra Stiles College	History
5699	2021	Ezra Stiles College	Film and Media Studies
5700	2021	Benjamin Franklin College	Undeclared
5701	2021	Jonathan Edwards College	Undeclared
5702	2021	Morse College	Undeclared
5703	2022	Berkeley College	Undeclared
5704	2020	Berkeley College	Chemistry
5705	2019	Timothy Dwight College	Ecology & Evolutionary Biology
5706	2022	Saybrook College	Undeclared
5707	2019	Trumbull College	Political Science
5708	2019	Trumbull College	Computing and the Arts
5709	2021	Saybrook College	Physics (Int.)
5710	2021	Morse College	Undeclared
5711	2020	Ezra Stiles College	Political Science
5712	2021	Morse College	Undeclared
5713	2022	Grace Hopper College	Undeclared
5714	2020	Pierson College	Computer Science
5715	2019	Davenport College	Molecular,Cellular,DevBio(Int)
5716	2019	Davenport College	Classics
5717	2021	Ezra Stiles College	Political Science
5718	2021	Silliman College	Art
5719	2021	Silliman College	Political Science
5720	2020	Grace Hopper College	Environmental Studies
5721	2021	Berkeley College	Undeclared
5722	2020	Branford College	History Science, Medicine & PH
5723	2020	Berkeley College	Environmental Studies
5724	2019	Silliman College	Ethnicity, Race & Migration
5725	2020	Timothy Dwight College	Political Science
5726	2021	Saybrook College	Undeclared
5727	2020	Pauli Murray College	Political Science
5728	2021	Davenport College	Undeclared
5729	2020	Silliman College	English
5730	2020	Timothy Dwight College	Geology & Geophysics
5731	2019	Trumbull College	Engineering Science-Chemical
5732	2020	Morse College	Electrical Engineering
5733	2021	Ezra Stiles College	History
5734	2021	Trumbull College	Undeclared
5735	2022	Pierson College	Music
5736	2022	Silliman College	Undeclared
5737	2020	Ezra Stiles College	Undeclared
5738	2019	Silliman College	Global Affairs
5739	2020	Saybrook College	Mathematics
5740	2019	Saybrook College	Lit. and Comparative Cultures
5741	2019	Ezra Stiles College	History of Art
5742	2020	Berkeley College	Cognitive Science
5743	2020	Trumbull College	Psychology
5744	2021	Silliman College	History
5745	2022	Morse College	Undeclared
5746	2019	Timothy Dwight College	Archaeological Studies
5747	2022	Pauli Murray College	Undeclared
5748	2021	Saybrook College	Undeclared
5749	2022	Pauli Murray College	Undeclared
5750	2019	Ezra Stiles College	History
5751	2021	Pauli Murray College	Film and Media Studies
5752	2020	Branford College	Political Science
5753	2019	Silliman College	Mechanical Engineering
5754	2021	Branford College	Undeclared
5755	2020	Silliman College	History Science, Medicine & PH
5756	2020	Pierson College	Psychology
5757	2020	Silliman College	Ethics,Politics & Economics
5758	2022	Branford College	Undeclared
5759	2020	Grace Hopper College	English
5760	2022	Pauli Murray College	Undeclared
5761	2019	Timothy Dwight College	Molecular,Cellular,Dev Biology
5762	2019	Jonathan Edwards College	Elec.Engineering/Computer Sci
5763	2019	Pauli Murray College	Anthropology
5764	2020	Berkeley College	Humanities
5765	2020	Branford College	Psychology
5766	2020	Benjamin Franklin College	Political Science
5767	2021	Jonathan Edwards College	Russian & E European Studies
5768	2020	Davenport College	Ecology & Evolutionary Biology
5769	2021	Davenport College	Undeclared
5770	2019	Berkeley College	Architecture
5771	2019	Davenport College	Physics (Int.)
5772	2022	Grace Hopper College	Undeclared
5773	2022	Jonathan Edwards College	Undeclared
5774	2021	Jonathan Edwards College	Undeclared
5775	2020	Davenport College	Environmental Studies
5776	2021	Branford College	Undeclared
5777	2020	Pierson College	Economics
5778	2022	Benjamin Franklin College	Undeclared
5779	2020	Trumbull College	Computer Science
5780	2019	Pierson College	History
5781	2022	Morse College	Undeclared
5782	2019	Branford College	Cognitive Science
5783	2019	Berkeley College	Economics
5784	2021	Davenport College	Undeclared
5785	2020	Saybrook College	American Studies
5786	2022	Saybrook College	Art
5787	2019	Saybrook College	Molecular,Cellular,Dev Biology
5788	2021	Pauli Murray College	Undeclared
5789	2021	Trumbull College	Elec.Engineering/Computer Sci
5790	2020	Jonathan Edwards College	History
5791	2022	Pierson College	Undeclared
5792	2019	Morse College	Statistics and Data Science
5793	2019	Grace Hopper College	Political Science
5794	None	Morse College	Visiting International Program
5795	2022	Berkeley College	Applied Physics
5796	2019	Grace Hopper College	Molecular,Cellular,Dev Biology
5797	2022	Trumbull College	Computer Science & Mathematics
5798	2021	Pauli Murray College	Molecular,Cellular,Dev Biology
5799	2020	Pauli Murray College	Psychology
5800	2020	Jonathan Edwards College	Computer Science & Mathematics
5801	2022	Silliman College	Undeclared
5802	2020	Grace Hopper College	Economics & Mathematics
5803	2022	Morse College	Undeclared
5804	2019	Jonathan Edwards College	East Asian Studies
5805	2019	Jonathan Edwards College	Classics
5806	2020	Saybrook College	Neuroscience
5807	2020	Berkeley College	Global Affairs
5808	2020	Berkeley College	American Studies
5809	2020	Saybrook College	Religious Studies
5810	2022	Berkeley College	Undeclared
5811	2020	Davenport College	Molecular,Cellular,Dev Biology
5812	2022	Morse College	Undeclared
5813	2019	Silliman College	Political Science
5814	2019	Trumbull College	Humanities
5815	2021	Pierson College	Physics (Int.)
5816	2022	Davenport College	Undeclared
5817	2022	Ezra Stiles College	Undeclared
5818	2022	Benjamin Franklin College	Undeclared
5819	2020	Timothy Dwight College	History
5820	2020	Branford College	Physics & Geosciences
5821	2020	Ezra Stiles College	Mechanical Engineering
5822	2022	Berkeley College	Undeclared
5823	2021	Saybrook College	Computer Science
